# text	start:end:type,...
报告由杜城技术委员会提交	3:10:ORG
我们与垟儿数据研究院签署协议	3:10:ORG
交里乡发布了最新通知	0:3:LOC
项目位于尚文路附近	4:7:LOC
蒋理前往扎河乡并加入扎河大学	0:2:PER,4:7:LOC,10:14:ORG
榆次县发布了最新通知	0:3:LOC
我们联系了施洋	5:7:PER
南昌科学院发布了新模型	0:5:ORG
团队前往篁碧乡开展调研	4:7:LOC
报告由岱岭智算中心提交	3:9:ORG
田间管理需要加强	-
赵云精神广为流传	0:2:PER
常堡乡发布了最新通知	0:3:LOC
项目位于吉居乡附近	4:7:LOC
高昂的成本需要控制	-
货物已经抵达采石路	6:9:LOC
记者采访了石玉昆并发布报道	5:8:PER
虞允文前往广州南路并加入广州南科技有限公司	0:3:PER,5:9:LOC,12:21:ORG
汪洋大海一望无际	-
他加入了千军台科技有限公司	4:13:ORG
团队前往库斯拉甫乡开展调研	4:9:LOC
他从罗香路返回	2:5:LOC
阿童在技术团队工作	0:2:PER
货物已经抵达华发新城	6:10:LOC
项目位于资阳市附近	4:7:LOC
他加入了生铁冢产业集团	4:11:ORG
王克勤前往中壤塘乡并加入中壤塘人民政府	0:3:PER,5:9:LOC,12:19:ORG
李文通参加了项目评审	0:3:PER
贵港市港北商业银行发布了新模型	0:9:ORG
货物已经抵达润州	6:8:LOC
城南商业银行完成系统升级	0:6:ORG
团队前往党集乡开展调研	4:7:LOC
会议由姚中英主持	3:6:PER
负责人参加了项目评审	-
团队前往白竹园村开展调研	4:8:LOC
报告由延陵西证券交易所提交	3:11:ORG
建康路发布了最新通知	0:3:LOC
罗中旭参加了项目评审	0:3:PER
货物已经抵达伦敦路	6:9:LOC
小东精神广为流传	0:2:PER
杨朱精神广为流传	0:2:PER
货物已经抵达金纬路	6:9:LOC
邵谊今天发表讲话	0:2:PER
项目位于广深公路附近	4:8:LOC
团队前往茶山工业区开展调研	4:9:LOC
货物已经抵达太子峪环岛	6:11:LOC
货物已经抵达农民新村	6:10:LOC
项目位于睦里村附近	4:7:LOC
我们与平山人民政府签署协议	3:9:ORG
罗定数据研究院完成系统升级	0:7:ORG
他从兰溪瑶族乡返回	2:7:LOC
负责人参加了项目评审	-
总堡人民医院发布了新模型	0:6:ORG
桃坪人民政府发布了新模型	0:6:ORG
他加入了垂柳技术委员会	4:11:ORG
史康今天发表讲话	0:2:PER
货物已经抵达诗山	6:8:LOC
项目位于乃西乡附近	4:7:LOC
团队前往浙江海宁市袁花镇开展调研	4:12:LOC
我们与官志卷科技有限公司签署协议	3:12:ORG
他从南二社区返回	2:6:LOC
李宗扬今天发表讲话	0:3:PER
卢作孚参加了项目评审	0:3:PER
货物已经抵达沟里乡	6:9:LOC
团队前往同家庄镇开展调研	4:8:LOC
我们联系了爱彩	5:7:PER
他加入了桐坑人民医院	4:10:ORG
报告由团结东商业银行提交	3:10:ORG
大学毕业以后继续深造	-
记者采访了刘灼并发布报道	5:7:PER
马郁前往大平台乡并加入大平台联合实验室	0:2:PER,4:8:LOC,11:19:ORG
杨千霈前往巩义市并加入巩义科技有限公司	0:3:PER,5:8:LOC,11:19:ORG
年堆商业银行完成系统升级	0:6:ORG
我们联系了钱唐	5:7:PER
团队前往青狮镇开展调研	4:7:LOC
他加入了上降大学	4:8:ORG
张昆弟前往黄兴南路并加入黄兴南产业集团	0:3:PER,5:9:LOC,12:19:ORG
青海产业集团发布了新模型	0:6:ORG
记者采访了汪大渊并发布报道	5:8:PER
沙圪塔科学院完成系统升级	0:6:ORG
货物已经抵达黄皮村	6:9:LOC
江苏省江阴科学院完成系统升级	0:8:ORG
村兜科技有限公司完成系统升级	0:8:ORG
灵壁县发布了最新通知	0:3:LOC
高桥克典参加了项目评审	0:4:PER
记者采访了项县并发布报道	5:7:PER
他加入了大发智算中心	4:10:ORG
我们与崇义二人民医院签署协议	3:10:ORG
他从龙潭河返回	2:5:LOC
陈冠希参加了项目评审	0:3:PER
团队前往十八里店乡开展调研	4:9:LOC
他加入了立新技术委员会	4:11:ORG
货物已经抵达裕湘路	6:9:LOC
强嘎乡发布了最新通知	0:3:LOC
我们与孤兀禺数据研究院签署协议	3:11:ORG
他从清潭新村返回	2:6:LOC
柳山发布了最新通知	0:2:LOC
余家技术委员会发布了新模型	0:7:ORG
他加入了庆阳中心医院	4:10:ORG
裴多菲参加了项目评审	0:3:PER
他从青岚山乡返回	2:6:LOC
项目位于复兴东路附近	4:8:LOC
货物已经抵达斑竹垱镇	6:10:LOC
记者采访了吕蒙并发布报道	5:7:PER
三河产业集团发布了新模型	0:6:ORG
深圳证券交易所发布通知	0:7:ORG
庞村社科技有限公司完成系统升级	0:9:ORG
患者服用药物控制症状	-
货物已经抵达中关村	6:9:LOC
他加入了沙尔呼热智算中心	4:12:ORG
二路科学院发布了新模型	0:5:ORG
莲花路吴中人民医院发布了新模型	0:9:ORG
会议由曾参主持	3:5:PER
邢台市桥东区发布了最新通知	0:6:LOC
王复元前往津保高速公路并加入浦建中心医院	0:3:PER,5:11:LOC,14:20:ORG
他加入了黄大仙数据研究院	4:12:ORG
货物已经抵达解放新村	6:10:LOC
我们联系了周淦	5:7:PER
他加入了顾巷人民医院	4:10:ORG
劳拉前往米泉县并加入米泉人民医院	0:2:PER,4:7:LOC,10:16:ORG
记者采访了张炤并发布报道	5:7:PER
团队前往南肖埠小区开展调研	4:9:LOC
会议由张镜心主持	3:6:PER
蔗香技术委员会完成系统升级	0:7:ORG
我们联系了方殿元	5:8:PER
医院附近交通比较拥堵	-
项目位于川王府附近	4:7:LOC
龙池开发人民医院发布了新模型	0:8:ORG
记者采访了陈新全并发布报道	5:8:PER
项目位于河东北路附近	4:8:LOC
报告由黄瓦科技有限公司提交	3:11:ORG
浙江瑞安市陶山镇发布了最新通知	0:8:LOC
伊凡雷帝参加了项目评审	0:4:PER
患者服用药物控制症状	-
报告由桃棚人民医院提交	3:9:ORG
报告由河北省廊坊数据研究院提交	3:13:ORG
团队前往四川北路开展调研	4:8:LOC
孙传芳精神广为流传	0:3:PER
开州科学院发布了新模型	0:5:ORG
蔷薇路发布了最新通知	0:3:LOC
项目位于大荷花巷附近	4:8:LOC
研究院正在建设新平台	-
我们与临沧技术委员会签署协议	3:10:ORG
团队前往四房村开展调研	4:7:LOC
南京市长今天讲话	0:2:LOC
团队前往潮州市开展调研	4:7:LOC
团队前往现场开展调研	-
货物已经抵达胶州东路	6:10:LOC
他加入了石龙联合实验室	4:11:ORG
项目位于槐南乡附近	4:7:LOC
我们与青浦科技有限公司签署协议	3:11:ORG
汪洋大海一望无际	-
张嘉谟前往平江村并加入平江计算所	0:3:PER,5:8:LOC,11:16:ORG
特合土中心医院完成系统升级	0:7:ORG
项目位于隆盛庄村附近	4:8:LOC
项目位于南洋路附近	4:7:LOC
项目位于枝江市附近	4:7:LOC
朱高炽参加了项目评审	0:3:PER
证券交易今天恢复正常	-
联漾人民政府完成系统升级	0:6:ORG
月牙人民医院完成系统升级	0:6:ORG
报告由关山大学提交	3:7:ORG
报告由镇安联合实验室提交	3:10:ORG
记者采访了赵昂并发布报道	5:7:PER
团队前往六所乡开展调研	4:7:LOC
安桥科技有限公司发布了新模型	0:8:ORG
建德市发布了最新通知	0:3:LOC
项目位于溪头村附近	4:7:LOC
他从靖江县返回	2:5:LOC
我们与东方路乳山科学院签署协议	3:11:ORG
医院附近交通拥堵	-
他加入了路口证券交易所	4:11:ORG
季佐前往南洋村并加入南洋证券交易所	0:2:PER,4:7:LOC,10:17:ORG
三泉路发布了最新通知	0:3:LOC
他加入了大宅技术委员会	4:11:ORG
嘉山数据研究院发布了新模型	0:7:ORG
文徵明精神广为流传	0:3:PER
团队前往现场开展调研	-
小李明天参加会议	0:2:PER
大学毕业以后继续深造	-
高昂的成本需要控制	-
我们与深县智算中心签署协议	3:9:ORG
普通用户今天提交申请	-
市长春节前发表讲话	-
刘颖前往后建村并加入后建人民政府	0:2:PER,4:7:LOC,10:16:ORG
项目位于双燕村附近	4:7:LOC
武隆仙女人民医院发布了新模型	0:8:ORG
沙圪塔乡发布了最新通知	0:4:LOC
石门经济开发大学完成系统升级	0:8:ORG
我们联系了王维德	5:8:PER
他从罗免彝族苗族乡返回	2:9:LOC
患者服用药物控制症状	-
方庄东路发布了最新通知	0:4:LOC
项目位于黄鱼圈乡附近	4:8:LOC
研究院正在建设新平台	-
团队前往台石村开展调研	4:7:LOC
报告由南溪中心医院提交	3:9:ORG
报告由车站新产业集团提交	3:10:ORG
研究院正在建设新平台	-
他从阜新路返回	2:5:LOC
货物已经抵达四棵乡	6:9:LOC
我们联系了张华立	5:8:PER
他加入了六联中心医院	4:10:ORG
路由器出现故障	-
他从保国村返回	2:5:LOC
欧阳静茹精神广为流传	0:4:PER
京福公技术委员会完成系统升级	0:8:ORG
证券交易今天恢复正常	-
他从江苏路返回	2:5:LOC
段智兴今天发表讲话	0:3:PER
报告由武家庄人民医院提交	3:10:ORG
张辽精神广为流传	0:2:PER
他从康雄乡返回	2:5:LOC
青龙计算所发布了新模型	0:5:ORG
我们与通阁中心医院签署协议	3:9:ORG
项目位于胶南市附近	4:7:LOC
大学毕业以后继续深造	-
货物已经抵达三塘小区	6:10:LOC
他从落润乡返回	2:5:LOC
他从彰冠乡返回	2:5:LOC
他加入了安乐林社产业集团	4:12:ORG
他加入了松林里社大学	4:10:ORG
他加入了通泰联合实验室	4:11:ORG
温斯莱特精神广为流传	0:4:PER
这所大学今天开学	-
大学毕业以后继续深造	-
棉花坪瑶族技术委员会发布了新模型	0:10:ORG
南京产业集团发布了新模型	0:6:ORG
团队前往北三乡开展调研	4:7:LOC
系统正在正常运行	-
项目位于海北头乡附近	4:8:LOC
泰州路发布了最新通知	0:3:LOC
研究生命起源	-
我们联系了常伦	5:7:PER
他从北安路返回	2:5:LOC
我们与杨安科技有限公司签署协议	3:11:ORG
我们与色务智算中心签署协议	3:9:ORG
景芳东人民医院发布了新模型	0:7:ORG
任士林今天发表讲话	0:3:PER
负责人参加了项目评审	-
团队前往沙湖乡开展调研	4:7:LOC
我们与甘肃矿证券交易所签署协议	3:11:ORG
系统正在正常运行	-
陈英前往上姚村并加入上姚证券交易所	0:2:PER,4:7:LOC,10:17:ORG
我们与鹿固产业集团签署协议	3:9:ORG
光德人民政府发布了新模型	0:6:ORG
项目位于梧州市附近	4:7:LOC
凤城市发布了最新通知	0:3:LOC
汪洋大海一望无际	-
货物已经抵达童市	6:8:LOC
记者采访了孙武并发布报道	5:7:PER
三星庄大学发布了新模型	0:5:ORG
郭子章参加了项目评审	0:3:PER
格头智算中心发布了新模型	0:6:ORG
商州市发布了最新通知	0:3:LOC
齐达内前往老菜街并加入老菜证券交易所	0:3:PER,5:8:LOC,11:18:ORG
大同产业集团完成系统升级	0:6:ORG
周鸿祎今天发表讲话	0:3:PER
货物已经抵达东渚镇	6:9:LOC
恒星人民政府发布了新模型	0:6:ORG
管鹏在技术团队工作	0:2:PER
货物已经抵达襄阳县	6:9:LOC
报告由部门提交	-
他加入了向东科技有限公司	4:12:ORG
团队前往胶南县开展调研	4:7:LOC
黄菊精神广为流传	0:2:PER
团队前往平湖县开展调研	4:7:LOC
楚州证券交易所完成系统升级	0:7:ORG
会议由钱仪吉主持	3:6:PER
梅希文前往官升镇并加入官升技术委员会	0:3:PER,5:8:LOC,11:18:ORG
牛鉴参加了项目评审	0:2:PER
陈作霖前往船溪村并加入船溪中心医院	0:3:PER,5:8:LOC,11:17:ORG
赵灿前往昂拉乡并加入昂拉证券交易所	0:2:PER,4:7:LOC,10:17:ORG
祖册今天发表讲话	0:2:PER
货物已经抵达高家湾	6:9:LOC
王家坝村发布了最新通知	0:4:LOC
他加入了洞措科技有限公司	4:12:ORG
沙龙人民医院发布了新模型	0:6:ORG
货物已经抵达南中国	6:9:LOC
沈建宏今天发表讲话	0:3:PER
菠萝联合实验室完成系统升级	0:7:ORG
我们与兴云小数据研究院签署协议	3:11:ORG
厦门中心医院发布了新模型	0:6:ORG
这所大学今天开学	-
一二条社智算中心完成系统升级	0:8:ORG
阿何前往景园小区并加入景园小数据研究院	0:2:PER,4:8:LOC,11:19:ORG
田家人民医院发布了新模型	0:6:ORG
蒋光煦在技术团队工作	0:3:PER
报告由华阴计算所提交	3:8:ORG
他从后明村返回	2:5:LOC
李球精神广为流传	0:2:PER
罗盛教参加了项目评审	0:3:PER
他从高禹村返回	2:5:LOC
珠江新中心医院发布了新模型	0:7:ORG
医院附近交通比较拥堵	-
项目位于闫村附近	4:6:LOC
他加入了李家村人民政府	4:11:ORG
严世蕃前往后乡村并加入后乡中心医院	0:3:PER,5:8:LOC,11:17:ORG
他加入了皮特凯恩智算中心	4:12:ORG
我们与十二科学院签署协议	3:8:ORG
我们与河源联合实验室签署协议	3:10:ORG
陆军正在组织训练	-
报告由衙门口东社联合实验室提交	3:13:ORG
他加入了甲岸证券交易所	4:11:ORG
梨丰计算所发布了新模型	0:5:ORG
研究院正在建设新平台	-
他从杏坂社区返回	2:6:LOC
报告由固原地证券交易所提交	3:11:ORG
记者采访了邹容并发布报道	5:7:PER
王祖庆在技术团队工作	0:3:PER
普通用户今天提交申请	-
团队前往现场开展调研	-
研究生命起源	-
他从法国巴黎返回	2:4:LOC,4:6:LOC
他从迎江乡返回	2:5:LOC
研究院正在建设新平台	-
光山发布了最新通知	0:2:LOC
他加入了文化步行技术委员会	4:13:ORG
货物已经抵达美升村	6:9:LOC
安慧东里社区发布了最新通知	0:6:LOC
兴化产业集团完成系统升级	0:6:ORG
他加入了小海商业银行	4:10:ORG
我们与黑马产业集团签署协议	3:9:ORG
石灰窑智算中心完成系统升级	0:7:ORG
这所大学今天开学	-
项目位于高田村附近	4:7:LOC
丰云在技术团队工作	0:2:PER
小越前往揭东县并加入揭东科技有限公司	0:2:PER,4:7:LOC,10:18:ORG
我们与沧浪证券交易所签署协议	3:10:ORG
窦融今天发表讲话	0:2:PER
他加入了大徐庄科技有限公司	4:13:ORG
他加入了东十里堡人民政府	4:12:ORG
他加入了潮州计算所	4:9:ORG
项目位于裕隆回族乡附近	4:9:LOC
报告由大坝中心医院提交	3:9:ORG
他从北京人家小区返回	2:8:LOC
曹刚川前往玉湖村并加入玉湖大学	0:3:PER,5:8:LOC,11:15:ORG
团队前往烈堡乡开展调研	4:7:LOC
大学毕业以后继续深造	-
汪洋大海一望无际	-
溁湾科学院完成系统升级	0:5:ORG
他加入了浙江德清县武康科学院	4:14:ORG
高昂的成本需要控制	-
证券交易今天恢复正常	-
他从朝阳市返回	2:5:LOC
我们与石鹰人民政府签署协议	3:9:ORG
怡众名城发布了最新通知	0:4:LOC
团队前往化州县开展调研	4:7:LOC
你还小明天再说	-
我们与高安数据研究院签署协议	3:10:ORG
杨武之精神广为流传	0:3:PER
会议由谢堂主持	3:5:PER
货物已经抵达龙居路	6:9:LOC
记者采访了谢玄并发布报道	5:7:PER
团队前往铁西三村开展调研	4:8:LOC
会议由彭德清主持	3:6:PER
项目位于喜泰路附近	4:7:LOC
他加入了杨楼孜联合实验室	4:12:ORG
他从河北省卢龙县返回	2:8:LOC
研究院正在建设新平台	-
罗香林精神广为流传	0:3:PER
他加入了阁楼证券交易所	4:11:ORG
团队前往潇湘路开展调研	4:7:LOC
项目位于阳东区附近	4:7:LOC
王际华参加了项目评审	0:3:PER
报告由律纬科学院提交	3:8:ORG
报告由钟佳桥人民医院提交	3:10:ORG
他从紫金山路返回	2:6:LOC
他从桐坑村返回	2:5:LOC
他加入了八宝人民政府	4:10:ORG
报告由竹墩联合实验室提交	3:10:ORG
团队前往育麟桥路开展调研	4:8:LOC
杨玉明前往河北省霸州市并加入河北省霸州科学院	0:3:PER,5:11:LOC,14:22:ORG
会议由赵震主持	3:5:PER
我们联系了小茹	5:7:PER
他从明光路返回	2:5:LOC
碱泉数据研究院发布了新模型	0:7:ORG
项目位于桐城县附近	4:7:LOC
褚师精神广为流传	0:2:PER
牛角塘人民政府完成系统升级	0:7:ORG
他从大华三路返回	2:6:LOC
钱江新技术委员会完成系统升级	0:8:ORG
项目位于两水苗族乡附近	4:9:LOC
报告由部门提交	-
柳荫商业银行发布了新模型	0:6:ORG
新高大学完成系统升级	0:4:ORG
汪洋大海一望无际	-
他加入了上海浦东新区唐科学院	4:14:ORG
洞嘎中心医院发布了新模型	0:6:ORG
项目位于月河社区附近	4:8:LOC
他加入了竹帘证券交易所	4:11:ORG
梁刚前往铁铺巷并加入铁铺联合实验室	0:2:PER,4:7:LOC,10:17:ORG
团队前往米泉市开展调研	4:7:LOC
记者采访了蔡孟君并发布报道	5:8:PER
我们与环市西技术委员会签署协议	3:11:ORG
市长春节前发表讲话	-
货物已经抵达盘锦市双台子区	6:13:LOC
含元殿人民医院完成系统升级	0:7:ORG
项目位于浦北路附近	4:7:LOC
货物已经抵达石室巷	6:9:LOC
医院附近交通比较拥堵	-
你还小明天再说	-
货物已经抵达侯堂村	6:9:LOC
里龙人民医院发布了新模型	0:6:ORG
我们联系了朱士勤	5:8:PER
庙坡头人民政府完成系统升级	0:7:ORG
松隆子前往库联村并加入库联人民医院	0:3:PER,5:8:LOC,11:17:ORG
他加入了东八人民医院	4:10:ORG
记者采访了慕容垂并发布报道	5:8:PER
报告由太升北计算所提交	3:9:ORG
芙蓉江路发布了最新通知	0:4:LOC
项目位于聊城县附近	4:7:LOC
杨谦今天发表讲话	0:2:PER
