# text	start:end:type,...
本次路线将经过南京市后继续向前。	7:10:LOC
用户正在评价鸭肉的口感。	6:8:PRODUCT
文档重点解释了地址空间。	7:11:TECH
展会上重点介绍了奥丁的配置。	8:10:PRODUCT
报告引用了社会治安。	5:9:LAW
系统正在处理关于防患于未然的常规信息。	-
本次路线将经过铁路局后继续向前。	7:10:LOC
分析师正在研究筹备。	7:9:TECH
本次文档说明了后顾之忧的基本情况。	-
团队计划前往西湖开展调研。	6:8:LOC
项目正在评估链表的应用。	6:8:TECH
本次文档说明了留取丹心照汗青的基本情况。	-
项目正在评估大小写的应用。	6:9:TECH
研究人员正在分析神经外科。	8:12:TECH
本次路线将经过株洲市后继续向前。	7:10:LOC
项目正在评估调用函数的应用。	6:10:TECH
毛泽东的生平资料正在整理。	0:3:PER
本次路线将经过培训中心后继续向前。	7:11:LOC
本次路线将经过台湾海峡后继续向前。	7:11:LOC
本案适用犯罪团伙。	4:8:LAW
报告引用了宅基地。	5:8:LAW
医学资料中记录了细胞。	8:10:TECH
报告引用了要约。	5:7:LAW
医学资料中记录了瘫痪。	8:10:TECH
用户正在比较汽车贸易有限公司的使用体验。	6:14:PRODUCT
文档重点解释了用户界面。	7:11:TECH
财经报告重点说明了开通。	9:11:TECH
系统正在处理关于重建家园的常规信息。	-
用户正在比较肖子的使用体验。	6:8:PRODUCT
文档重点解释了复杂度。	7:10:TECH
本次路线将经过陕西省后继续向前。	7:10:LOC
报告引用了配偶。	5:7:LAW
财经报告重点说明了产量。	9:11:TECH
项目正在评估命令行的应用。	6:9:TECH
医学资料中记录了失调。	8:10:TECH
用户正在评价大肉的口感。	6:8:PRODUCT
观测人员记录到了闭壳龟。	8:11:SPECIES
本案适用默认。	4:6:LAW
本次文档说明了所剩无几的基本情况。	-
医学资料中记录了轮椅。	8:10:TECH
用户正在比较霸道的使用体验。	6:8:PRODUCT
本案适用存单。	4:6:LAW
本次文档说明了少小离家老大回的基本情况。	-
医学资料中记录了主任医师。	8:12:TECH
研究人员重新核对了约瑟夫的相关记录。	9:12:PER
报告引用了国家工作人员。	5:11:LAW
文档重点解释了布局文件。	7:11:TECH
文档重点解释了数据文件。	7:11:TECH
医学资料中记录了检查。	8:10:TECH
团队计划前往培训中心开展调研。	6:10:LOC
医学资料中记录了精神障碍。	8:12:TECH
文档重点解释了for循环。	7:12:TECH
财经报告重点说明了签字。	9:11:TECH
本次路线将经过生活区后继续向前。	7:10:LOC
医学资料中记录了产后。	8:10:TECH
研究人员正在分析瘫痪。	8:10:TECH
研究人员正在分析免疫力。	8:11:TECH
观测人员记录到了利木赞牛。	8:12:SPECIES
团队计划前往关口开展调研。	6:8:LOC
项目正在评估转义的应用。	6:8:TECH
文档重点解释了当前目录。	7:11:TECH
研究人员重新核对了贺龙的相关记录。	9:11:PER
项目正在评估绝对路径的应用。	6:10:TECH
团队计划前往新天地开展调研。	6:9:LOC
本次路线将经过园林后继续向前。	7:9:LOC
菜单重点介绍了馒头。	7:9:PRODUCT
婷婷的生平资料正在整理。	0:2:PER
本案适用接管。	4:6:LAW
团队计划前往城南开展调研。	6:8:LOC
本次文档说明了千方百计的基本情况。	-
团队计划前往湘潭开展调研。	6:8:LOC
菜单重点介绍了洋葱。	7:9:PRODUCT
本次文档说明了任尔东西南北风的基本情况。	-
研究人员重新核对了杨洋的相关记录。	9:11:PER
观测人员记录到了卷尾。	8:10:SPECIES
系统正在处理关于不言而喻的常规信息。	-
财经报告重点说明了垄断。	9:11:TECH
分析师正在研究国际化。	7:10:TECH
陈毅的生平资料正在整理。	0:2:PER
项目正在评估布局文件的应用。	6:10:TECH
本案适用汇报。	4:6:LAW
医学资料中记录了抑制。	8:10:TECH
研究人员重新核对了叶青的相关记录。	9:11:PER
研究人员重新核对了王宁的相关记录。	9:11:PER
罗杰的生平资料正在整理。	0:2:PER
财经报告重点说明了赚钱。	9:11:TECH
用户正在评价三七的口感。	6:8:PRODUCT
分析师正在研究开办。	7:9:TECH
用户正在评价葡萄酒的口感。	6:9:PRODUCT
医学资料中记录了县医院。	8:11:TECH
系统正在处理关于世事洞明皆学问的常规信息。	-
研究人员重新核对了哈利的相关记录。	9:11:PER
观测人员记录到了有袋类。	8:11:SPECIES
用户正在比较接地线的使用体验。	6:9:PRODUCT
财经报告重点说明了初始。	9:11:TECH
用户正在评价豆腐的口感。	6:8:PRODUCT
团队计划前往艺术学院开展调研。	6:10:LOC
本案适用新股。	4:6:LAW
本次路线将经过新疆维吾尔自治区后继续向前。	7:15:LOC
团队计划前往广场开展调研。	6:8:LOC
文档重点解释了结果集。	7:10:TECH
分析师正在研究市场化。	7:10:TECH
本案适用法律文件。	4:8:LAW
团队计划前往特拉维夫开展调研。	6:10:LOC
团队计划前往台北市开展调研。	6:9:LOC
本次路线将经过沈阳市后继续向前。	7:10:LOC
报告引用了标注。	5:7:LAW
分析师正在研究百分点。	7:10:TECH
医学资料中记录了生物。	8:10:TECH
本次路线将经过西太平洋后继续向前。	7:11:LOC
文档重点解释了数据库连接。	7:12:TECH
布莱恩的生平资料正在整理。	0:3:PER
本次路线将经过湖畔后继续向前。	7:9:LOC
用户正在比较练习曲的使用体验。	6:9:PRODUCT
项目正在评估父类的应用。	6:8:TECH
文档重点解释了函数定义。	7:11:TECH
医学资料中记录了遗传。	8:10:TECH
菜单重点介绍了核桃。	7:9:PRODUCT
本次路线将经过商家后继续向前。	7:9:LOC
文档重点解释了常用方法。	7:11:TECH
本案适用应诉。	4:6:LAW
报告引用了违约金。	5:8:LAW
研究人员正在分析心脏。	8:10:TECH
布朗的生平资料正在整理。	0:2:PER
系统正在处理关于有所作为的常规信息。	-
医学资料中记录了部位。	8:10:TECH
系统正在处理关于重上井冈山的常规信息。	-
文档重点解释了多态。	7:9:TECH
文档重点解释了单引号。	7:10:TECH
泰勒的生平资料正在整理。	0:2:PER
报告引用了版权。	5:7:LAW
展会上重点介绍了风挡玻璃的配置。	8:12:PRODUCT
马克的生平资料正在整理。	0:2:PER
分析师正在研究专利。	7:9:TECH
研究人员重新核对了金正日的相关记录。	9:12:PER
医学资料中记录了传感器。	8:11:TECH
本次路线将经过特拉维夫后继续向前。	7:11:LOC
财经报告重点说明了差距。	9:11:TECH
财经报告重点说明了案例。	9:11:TECH
本次文档说明了溃不成军的基本情况。	-
报告引用了新材料。	5:8:LAW
本次路线将经过会同后继续向前。	7:9:LOC
本次文档说明了任重道远的基本情况。	-
团队计划前往山头开展调研。	6:8:LOC
项目正在评估Linux系统的应用。	6:13:TECH
文档重点解释了运算符。	7:10:TECH
分析师正在研究损失。	7:9:TECH
屈原的生平资料正在整理。	0:2:PER
项目正在评估输入输出的应用。	6:10:TECH
报告引用了承接。	5:7:LAW
大路的生平资料正在整理。	0:2:PER
医学资料中记录了中医。	8:10:TECH
研究人员重新核对了朱德的相关记录。	9:11:PER
文档重点解释了跨平台。	7:10:TECH
用户正在评价柠檬汁的口感。	6:9:PRODUCT
财经报告重点说明了数量。	9:11:TECH
本次路线将经过芜湖后继续向前。	7:9:LOC
团队计划前往小学开展调研。	6:8:LOC
用户正在评价馄饨的口感。	6:8:PRODUCT
财经报告重点说明了利润。	9:11:TECH
系统正在处理关于未雨绸缪的常规信息。	-
项目正在评估用户名的应用。	6:9:TECH
本次文档说明了以及人之老的基本情况。	-
项目正在评估驱动程序的应用。	6:10:TECH
研究人员正在分析诊疗。	8:10:TECH
报告引用了法律文件。	5:9:LAW
本次文档说明了屡见不鲜的基本情况。	-
报告引用了委托代理人。	5:10:LAW
本次文档说明了天若有情天亦老的基本情况。	-
项目正在评估sql语句的应用。	6:11:TECH
分析师正在研究等级。	7:9:TECH
财经报告重点说明了低价。	9:11:TECH
研究人员正在分析医药。	8:10:TECH
系统正在处理关于人事有代谢的常规信息。	-
本案适用控告。	4:6:LAW
岳飞的生平资料正在整理。	0:2:PER
分析师正在研究渠道。	7:9:TECH
财经报告重点说明了股票。	9:11:TECH
用户正在评价莲藕的口感。	6:8:PRODUCT
本次文档说明了绝知此事要躬行的基本情况。	-
财经报告重点说明了资产。	9:11:TECH
系统正在处理关于在地愿为连理枝的常规信息。	-
财经报告重点说明了实现。	9:11:TECH
观测人员记录到了乾泰。	8:10:SPECIES
研究人员正在分析生理。	8:10:TECH
系统正在处理关于路遥知马力的常规信息。	-
文档重点解释了web服务器。	7:13:TECH
医学资料中记录了肤色。	8:10:TECH
文档重点解释了下载地址。	7:11:TECH
本次路线将经过实验中学后继续向前。	7:11:LOC
研究人员正在分析紧急救援。	8:12:TECH
文档重点解释了子类。	7:9:TECH
本次路线将经过市公安局后继续向前。	7:11:LOC
本案适用新材料。	4:7:LAW
克隆牛被列入本次物种调查名单。	0:3:SPECIES
兀龙被列入本次物种调查名单。	0:2:SPECIES
用户正在比较电解液的使用体验。	6:9:PRODUCT
医学资料中记录了血管。	8:10:TECH
研究人员重新核对了海宁的相关记录。	9:11:PER
用户正在评价全聚德的口感。	6:9:PRODUCT
本次文档说明了轩然大波的基本情况。	-
系统正在处理关于环球同此凉热的常规信息。	-
文档重点解释了实现类。	7:10:TECH
系统正在处理关于比比皆是的常规信息。	-
系统正在处理关于接天莲叶无穷碧的常规信息。	-
研究人员正在分析缝合。	8:10:TECH
团队计划前往革新开展调研。	6:8:LOC
系统正在处理关于大漠孤烟直的常规信息。	-
用户正在评价点心的口感。	6:8:PRODUCT
本案适用履行合同。	4:8:LAW
文档重点解释了读取文件。	7:11:TECH
分析师正在研究环保。	7:9:TECH
本案适用判决书。	4:7:LAW
展会上重点介绍了热板的配置。	8:10:PRODUCT
研究人员正在分析视力。	8:10:TECH
本次文档说明了心有余悸的基本情况。	-
研究人员正在分析游离。	8:10:TECH
研究人员重新核对了白杨的相关记录。	9:11:PER
本次路线将经过长春市后继续向前。	7:10:LOC
财经报告重点说明了调研。	9:11:TECH
报告引用了合同约定。	5:9:LAW
文档重点解释了进度条。	7:10:TECH
本次文档说明了无限风光在险峰的基本情况。	-
用户正在评价奶酪的口感。	6:8:PRODUCT
文档重点解释了存储空间。	7:11:TECH
本案适用年终奖。	4:7:LAW
本次路线将经过集成后继续向前。	7:9:LOC
项目正在评估生命周期的应用。	6:10:TECH
本次路线将经过株洲后继续向前。	7:9:LOC
用户正在比较发动机转速的使用体验。	6:11:PRODUCT
用户正在比较防爆膜的使用体验。	6:9:PRODUCT
前翅被列入本次物种调查名单。	0:2:SPECIES
研究人员重新核对了丹阳的相关记录。	9:11:PER
胡安的生平资料正在整理。	0:2:PER
经纬的生平资料正在整理。	0:2:PER
斯诺的生平资料正在整理。	0:2:PER
研究人员重新核对了光绪的相关记录。	9:11:PER
系统正在处理关于触目惊心的常规信息。	-
展会上重点介绍了霸道的配置。	8:10:PRODUCT
本次路线将经过省道后继续向前。	7:9:LOC
本案适用有价证券。	4:8:LAW
分析师正在研究态势。	7:9:TECH
项目正在评估自动生成的应用。	6:10:TECH
本次路线将经过村口后继续向前。	7:9:LOC
研究人员重新核对了查韦斯的相关记录。	9:12:PER
用户正在评价满汉全席的口感。	6:10:PRODUCT
本次文档说明了万里尚为邻的基本情况。	-
团队计划前往家乐福开展调研。	6:9:LOC
本案适用国务院发展研究中心。	4:13:LAW
团队计划前往在城镇开展调研。	6:9:LOC
研究人员正在分析基本药物。	8:12:TECH
医学资料中记录了急性。	8:10:TECH
团队计划前往巷子开展调研。	6:8:LOC
医学资料中记录了乏力。	8:10:TECH
医学资料中记录了高危。	8:10:TECH
系统正在处理关于有条不紊的常规信息。	-
文档重点解释了get方法。	7:12:TECH
本次路线将经过车道后继续向前。	7:9:LOC
菜单重点介绍了糖浆。	7:9:PRODUCT
观测人员记录到了杜泊羊。	8:11:SPECIES
研究人员正在分析乡镇卫生院。	8:13:TECH
医学资料中记录了骨骼。	8:10:TECH
本次路线将经过公安分局后继续向前。	7:11:LOC
用户正在评价饮用水的口感。	6:9:PRODUCT
分析师正在研究国企。	7:9:TECH
本次文档说明了等闲识得东风面的基本情况。	-
系统正在处理关于赞不绝口的常规信息。	-
研究人员正在分析卫生行政部门。	8:14:TECH
项目正在评估最小化的应用。	6:9:TECH
本案适用公司董事会。	4:9:LAW
分析师正在研究瓶颈。	7:9:TECH
研究人员重新核对了詹姆斯的相关记录。	9:12:PER
研究人员重新核对了弗格森的相关记录。	9:12:PER
用户正在比较利欧的使用体验。	6:8:PRODUCT
项目正在评估构造器的应用。	6:9:TECH
文档重点解释了函数调用。	7:11:TECH
墨鱼被列入本次物种调查名单。	0:2:SPECIES
研究人员重新核对了王伟的相关记录。	9:11:PER
文档重点解释了测试用例。	7:11:TECH
本次路线将经过邮政局后继续向前。	7:10:LOC
团队计划前往南京大学开展调研。	6:10:LOC
本次文档说明了品学兼优的基本情况。	-
本次文档说明了以百姓心为心的基本情况。	-
报告引用了佣金。	5:7:LAW
菜单重点介绍了川菜。	7:9:PRODUCT
文档重点解释了资源文件。	7:11:TECH
研究人员正在分析弹性。	8:10:TECH
用户正在比较轮定位的使用体验。	6:9:PRODUCT
项目正在评估基本数据类型的应用。	6:12:TECH
本次路线将经过华西后继续向前。	7:9:LOC
财经报告重点说明了购买。	9:11:TECH
